model,seq,kf,iou,absdiff_med_mm,signed_med_mm,n_px,occ_ratio
MD-prior,SM1,0639,0.4968734522040614,3.0121803283691406,-2.3841559886932373,15832,0.49849700951377485
MD-prior,SM1,0641,0.49854182179200796,2.972245216369629,-2.4888813495635986,15903,0.49854182179200796
MD-prior,SM1,0644,0.4963428014141168,2.7198939323425293,-2.2577643394470215,16156,0.4963428014141168
MD-prior,SM1,0647,0.49044236456205603,2.7063190937042236,-2.2559614181518555,15854,0.49044236456205603
MD-prior,SM1,0651,0.47888614088119447,2.998054027557373,-2.5034399032592773,15392,0.4798350137488543
MD-prior,SM1,0653,0.4903306300686213,2.878084659576416,-1.7125457525253296,15396,0.49144712198776375
MD-prior,SM1,0659,0.4729592484448394,2.620190382003784,-1.5776455402374268,14705,0.47375440602076785
MD-prior,SM1,0662,0.4747206477732793,2.8425753116607666,-1.7638802528381348,14369,0.47716065403581626
MD-prior,SM1,0664,0.48169892978159495,2.9273629188537598,-1.6407966613769531,14171,0.4829427170774293
MD-prior,SM1,0666,0.47931351517008886,2.7617363929748535,-1.3111531734466553,13900,0.48067484662576687
MD-prior,SM1,0668,0.4792424085038607,3.101915121078491,-0.8970499038696289,13683,0.48155083922874187
MD-prior,SM1,0671,0.46917960088691796,3.1842589378356934,-1.7423927783966064,13604,0.47088555718725456
MD-prior,SM1,0675,0.46723795589925804,2.8862357139587402,-1.5538334846496582,13168,0.46897778397795836
MD-prior,SM1,0677,0.46234037948199985,2.9877872467041016,-1.779794692993164,12670,0.4634489729612649
MD-prior,SM1,0681,0.4533094550637769,3.4637153148651123,-2.152055501937866,12261,0.4566634918309034
MD-prior,SM1,0685,0.44383016364440514,3.569662570953369,-2.4018287658691406,11881,0.44697669264580947
MD-prior,SM1,0692,0.43731822474032106,3.1186044216156006,-2.337813377380371,11433,0.4380243367848235
MD-prior,SM1,0700,0.4335362960619959,3.2966434955596924,-2.013683319091797,10787,0.43819912733042443
MD-prior,SM1,0703,0.4466263642633992,2.7113704681396484,-0.8274614810943604,10754,0.45471236230110157
MD-prior,SM1,0706,0.4560402112796047,2.0492374897003174,0.06389617919921875,10559,0.45734384992538907
MD-prior,SM1,0710,0.4693263570961413,1.9164681434631348,1.3074874877929688,10691,0.4701596719308961
MD-prior,SM1,0713,0.5104214279184569,1.5428662300109863,0.34308433532714844,11099,0.5116651418115279
MD-prior,SM1,0716,0.5275364955204875,1.5565156936645508,-0.03275275230407715,11443,0.529484085424161
MD-prior,SM1,0718,0.5539865989117237,1.8151402473449707,0.469207763671875,12240,0.5602311721148636
MD-prior,SM1,0721,0.5698200905557559,2.116978168487549,-1.043856143951416,14020,0.5711421238370228
MD-prior,SM1,0723,0.5980767046530118,2.1394193172454834,-1.2611150741577148,15683,0.598742519506098
MD-prior,SM1,0725,0.6220413939501149,2.2768378257751465,-1.3023614883422852,17505,0.6220413939501149
MD-prior,SM1,0728,0.6698091665307454,1.8926411867141724,-1.000925898551941,20530,0.670190550770034
MD-prior,SM1,0730,0.6954416481618554,1.8109381198883057,-0.8418858051300049,22547,0.6954416481618554
MD-prior,SM1,0732,0.7190539479248474,1.5779882669448853,-0.9773522615432739,23786,0.7191578057032383
MD-prior,SM1,0734,0.7448865861373015,1.611366868019104,-1.1058598756790161,24726,0.7448865861373015
MD-prior,SM1,0737,0.7718782856082628,1.6467422246932983,-0.985071063041687,24932,0.7739628482972136
MD-prior,SM1,0739,0.7935494223363286,1.5528053045272827,-0.8782148361206055,24674,0.794874265343482
MD-prior,SM1,0742,0.8038322706878521,1.447051763534546,-0.7102489471435547,23730,0.8053548517793234
MD-prior,SM1,0745,0.7935994373131704,1.783132553100586,-1.0065734386444092,22473,0.8022191596876215
MD-prior,SM1,0748,0.7881843357239224,2.0805299282073975,-0.9549856185913086,21997,0.8100337813555667
MD-prior,SM1,0750,0.7963768115942029,2.2906363010406494,-1.2787580490112305,21745,0.8192492569625363
MD-prior,SM1,0753,0.794218238110667,2.4289190769195557,-1.5701353549957275,21955,0.817843594981033
MD-prior,SM1,0756,0.7953272054784487,2.3700594902038574,-1.5882402658462524,21638,0.8182323925379223
MD-prior,SM1,0758,0.7985297495979784,2.593874931335449,-1.701951026916504,20731,0.8251544469052338
MD-prior,SM1,0760,0.799298441423845,2.997845411300659,-2.3241639137268066,19941,0.8265285477279165
MD-prior,SM1,0766,0.7923977940841347,3.8833765983581543,-3.1746625900268555,17254,0.8194309507286607
MD-prior,SM1,0773,0.8041261673337146,4.352227210998535,-3.612726926803589,16732,0.8437454350684132
MD-prior,SM1,0788,0.8290483416431823,4.583537578582764,-3.501385450363159,18989,0.858130725863284
MD-prior,SM1,0790,0.826687866927593,4.333734512329102,-2.6616601943969727,20156,0.8543580829401539
MD-prior,SM1,0792,0.8155841175120496,4.321366310119629,-2.3706257343292236,21247,0.8455885212116498
MD-prior,SM1,0794,0.8204860981873674,4.0016770362854,-1.5570223331451416,21914,0.8440280500678631
MD-prior,SM1,0796,0.8223213961757556,3.471165895462036,-1.0348856449127197,22491,0.8394740697333724
MD-prior,SM1,0798,0.8271816881258941,2.954468250274658,-0.47579407691955566,22964,0.8338059513981119
MD-prior,SM1,0800,0.8213702248948521,2.7706475257873535,0.4642903804779053,23420,0.8244777158774373
MD-prior,SM1,0812,0.80407824933687,2.4881064891815186,0.19606947898864746,24097,0.8123105619025414
MD-prior,SM1,0814,0.8193647918972399,2.1728873252868652,-0.26436150074005127,24272,0.8226657259012868
MD-prior,SM1,0816,0.81793975703112,2.12860107421875,-0.4295557737350464,24508,0.8280397603668128
MD-prior,SM1,0818,0.8238336748060323,2.1265149116516113,-0.6289631128311157,24346,0.8366649754777609
MD-prior,SM1,0820,0.8260960918896204,2.265363931655884,-0.9876638650894165,23416,0.835932823997465
MD-prior,SM1,0822,0.8233809001097695,2.304673194885254,-0.6245970726013184,22271,0.8329042224510813
MD-prior,SM1,0824,0.8212391377948313,2.565830945968628,-1.0774731636047363,21636,0.8324753974261923
MD-prior,SM1,0826,0.8166783407269048,2.697199583053589,-1.4175176620483398,20735,0.8204328329108989
MD-prior,SM1,0827,0.8052773027119472,3.0052363872528076,-1.7042160034179688,19537,0.8103638368246968
MD-prior,SM1,0829,0.78809738503156,3.021791458129883,-1.8305927515029907,17094,0.7976611367963014
MD-prior,SM1,0831,0.7830642303993521,3.016531467437744,-1.0113418102264404,14392,0.7858663692588462
MD-prior,SM1,0834,0.7571652215799615,2.940148115158081,-1.5375912189483643,11165,0.7571652215799615
MD-prior,SM1,0836,0.7344153693275919,3.076702356338501,0.12376904487609863,10329,0.7344153693275919
MD-prior,SM1,0838,0.6785568691398288,2.4342684745788574,0.6838291883468628,9434,0.6785568691398288
MD-prior,SM1,0842,0.5939849624060151,2.092644691467285,1.1181533336639404,9126,0.5939849624060151
MD-prior,SM1,0845,0.5706530679388058,1.8945038318634033,0.6507933139801025,9877,0.5706530679388058
MD-prior,SM1,0846,0.5575524620818616,2.068847417831421,0.6652176380157471,10239,0.5575524620818616
MD-prior,SM1,0848,0.535336888027145,2.9043257236480713,0.18738210201263428,10744,0.535336888027145
MD-prior,SM1,0850,0.5084205735093309,2.5928616523742676,-1.1484622955322266,10990,0.5084205735093309
MD-prior,SM1,0853,0.4935337138779879,2.3667068481445312,-1.3418346643447876,10872,0.4935337138779879
MD-prior,SM1,0863,0.47743174061433447,2.939626693725586,-2.009883403778076,11136,0.47932507475437847
MD-prior,SM1,0870,0.4915531100889825,2.8913021087646484,-1.8935799598693848,11345,0.4918737638661966
MD-prior,SM1,0873,0.5061177101009199,3.26983642578125,-1.8870383501052856,11196,0.5072619207221701
MD-prior,SM1,0875,0.5127526577542547,2.7212202548980713,-1.070469617843628,11065,0.5128216827888301
MD-prior,SM1,0877,0.5158558389009128,2.698183059692383,-0.6337165832519531,10783,0.5158558389009128
MD-prior,SM1,0880,0.5213288584075101,2.631276845932007,-0.32773613929748535,10481,0.5213288584075101
MD-prior,SM1,0883,0.5234083341741499,2.7863383293151855,0.1544654369354248,10123,0.5238696003229714
MD-prior,SM1,0887,0.525584565376953,2.412766218185425,0.9857416152954102,9795,0.5257445469798657
MD-prior,SM1,0889,0.5197450898453824,2.314150333404541,1.2205541133880615,9822,0.5197450898453824
MD-prior,SM1,0897,0.5375153751537516,3.442615270614624,2.7594268321990967,10769,0.5397122585731179
MD-map,SM1,0000,0.6320687186828919,1.5897154808044434,-0.9045600891113281,21115,0.6320687186828919
MD-map,SM1,0003,0.5989153134058536,2.1313726902008057,-0.48089027404785156,19111,0.5989153134058536
MD-map,SM1,0008,0.5658013398608606,1.983046531677246,-0.31954050064086914,17349,0.5658013398608606
MD-map,SM1,0012,0.5351133998800748,1.3600140810012817,-0.29768049716949463,14824,0.5351133998800748
MD-map,SM1,0016,0.48736992912079624,1.3830363750457764,-0.45353174209594727,12713,0.48736992912079624
MD-map,SM1,0023,0.440625,1.0258853435516357,-0.28756260871887207,11663,0.4482758620689655
MD-map,SM1,0028,0.432985539081091,1.2766867876052856,-0.37723779678344727,11642,0.4347188622535005
MD-map,SM1,0045,0.3628998998409238,2.9124915599823,-2.496182918548584,12119,0.3746026086698161
MD-map,SM1,0051,0.36578382247673585,3.7163197994232178,-3.4077465534210205,12067,0.3741447605329492
MD-map,SM1,0060,0.34682010160984267,4.775494575500488,-4.6588029861450195,11226,0.35149411873099723
MD-map,SM1,0063,0.3563075618031992,4.541590690612793,-4.2577385902404785,11624,0.3584888484296768
MD-map,SM1,0064,0.3656619018023617,4.635185241699219,-4.382625579833984,11636,0.3721431247658299
MD-map,SM1,0066,0.3847512139749007,4.774064064025879,-4.470452308654785,11926,0.386675086832965
MD-map,SM1,0068,0.380013316001395,4.281520843505859,-4.119277000427246,11791,0.38343451037726856
MD-map,SM1,0071,0.3779647306261123,4.341289520263672,-4.245027542114258,11580,0.38145132513705515
MD-map,SM1,0074,0.39216778633458954,4.2941718101501465,-4.220977306365967,11772,0.39431534724957334
MD-map,SM1,0077,0.39854407135362013,4.4566545486450195,-4.389182090759277,11942,0.39996717544723454
MD-map,SM1,0081,0.40294146293951494,5.031376838684082,-4.954993724822998,12173,0.40622864395196717
MD-map,SM1,0085,0.4037222851594109,5.0673933029174805,-5.0150604248046875,12318,0.4052687858462137
MD-map,SM1,0088,0.3972715736040609,4.7539472579956055,-4.681020736694336,12387,0.39882483722407497
MD-map,SM1,0091,0.3951336966163984,4.480391502380371,-4.413723945617676,12359,0.39677102166397055
MD-map,SM1,0095,0.3898108353985632,4.630923271179199,-4.500537872314453,12305,0.39308848500094334
MD-map,SM1,0098,0.39137827880467296,4.55927848815918,-4.397869110107422,12317,0.3935284470796014
MD-map,SM1,0101,0.3884113339700732,4.914626598358154,-4.793241500854492,12126,0.3906693453235116
MD-map,SM1,0103,0.3904719216238714,5.098879337310791,-4.969313621520996,12120,0.39346103250232617
MD-map,SM1,0105,0.39577912691529343,4.970163345336914,-4.849076271057129,12199,0.39721534454484064
MD-map,SM1,0108,0.4013840830449827,4.884571075439453,-4.6975908279418945,12075,0.4062034985615555
MD-map,SM1,0111,0.4165983326499932,4.510700702667236,-4.302069664001465,11968,0.41980001369769193
MD-map,SM1,0113,0.4226401828089295,4.764706134796143,-4.575192928314209,11824,0.4271557044612943
MD-map,SM1,0116,0.43021707044890023,5.069434642791748,-4.889249801635742,11739,0.43512498193902616
MD-map,SM1,0118,0.4280731384931708,5.460083484649658,-5.305543422698975,11568,0.4323856522059365
MD-map,SM1,0120,0.42734885770954234,5.2702131271362305,-4.963815212249756,11560,0.4332448181751125
MD-map,SM1,0123,0.41911897129272774,5.6855082511901855,-5.552887916564941,11559,0.42589844739604066
MD-map,SM1,0125,0.4117315880220979,4.805416107177734,-4.694819450378418,11645,0.41516754850088183
MD-map,SM1,0127,0.4083762444215585,4.770338535308838,-4.489034652709961,11827,0.41327637879362017
MD-map,SM1,0129,0.40492945775964645,5.0205888748168945,-4.846349716186523,11860,0.4049772217311484
MD-map,SM1,0131,0.39989197582959185,5.627810955047607,-5.4834184646606445,11751,0.4005065856129686
MD-map,SM1,0134,0.38150636846855884,5.45269250869751,-5.307168006896973,11381,0.3868380428216659
MD-map,SM1,0137,0.37091803278688523,5.038171768188477,-4.896968841552734,11297,0.37398133543638273
MD-map,SM1,0141,0.3568038740920097,5.524724960327148,-5.273044109344482,11013,0.3625222888636732
MD-map,SM1,0144,0.35504531335062606,5.036205291748047,-4.925638198852539,11010,0.35704435393348516
MD-map,SM1,0150,0.3723849372384937,5.240261554718018,-5.1184892654418945,11630,0.37348165196266464
MD-map,SM1,0152,0.39112330535829565,5.00360107421875,-4.949450492858887,12089,0.3925167210572232
MD-map,SM1,0154,0.4160241924764057,5.315303802490234,-5.201369762420654,12436,0.4179561412265815
MD-map,SM1,0156,0.45520538243626063,6.478488445281982,-6.367578983306885,12778,0.45566929970599696
MD-map,SM1,0157,0.48466628852335036,6.682038307189941,-6.5888166427612305,12757,0.4865212782068757
MD-map,SM1,0159,0.5347824230260068,7.791280746459961,-7.662355899810791,12397,0.5364883929716557
MD-map,SM1,0162,0.6485051367886413,8.589923858642578,-8.228272438049316,10475,0.6519375361480625
MD-map,SM1,0164,0.7244228930473979,7.383286952972412,-7.145315170288086,10007,0.7401102687801516
MD-map,SM1,0166,0.6794894733703107,6.769299507141113,-5.631506443023682,10626,0.6794894733703107
MD-map,SM1,0168,0.6804102564102564,5.889922142028809,-5.458980560302734,12883,0.6804102564102564
MD-map,SM1,0170,0.6984060597611413,4.788189888000488,-4.286318778991699,14719,0.6985639261978901
MD-map,SM1,0172,0.7192982456140351,4.2379350662231445,-3.2918155193328857,16254,0.7226729477449184
MD-map,SM1,0174,0.7129718107978977,3.1402111053466797,-2.593264102935791,17730,0.7158411103134721
MD-map,SM1,0176,0.7139813272382133,3.0604302883148193,-1.983344554901123,18223,0.715975642865454
MD-map,SM1,0178,0.7127227139763704,2.580195665359497,-1.7851144075393677,18582,0.7144160930904666
MD-map,SM1,0180,0.7079085573061477,3.047481060028076,-1.7053186893463135,18206,0.7095589656372
MD-map,SM1,0183,0.692723873175001,2.9243528842926025,-1.3584047555923462,17240,0.6956244520602535
MD-map,SM1,0186,0.6779357256323572,3.0141472816467285,-1.432478427886963,16567,0.6808797127468582
MD-map,SM1,0189,0.6437228728195888,3.3065378665924072,-1.4258474111557007,15648,0.6484477660972404
MD-map,SM1,0194,0.647811357760542,3.7209391593933105,-2.3380517959594727,14405,0.651197069858853
MD-map,SM1,0198,0.6314481616124431,3.603219985961914,-2.4566502571105957,13588,0.6324247168247537
MD-map,SM1,0204,0.6084930585579094,4.130929470062256,-3.3960938453674316,12528,0.6085703305149884
MD-map,SM1,0213,0.628665138702284,2.5631487369537354,-0.6625652313232422,15792,0.6311144530631629
MD-map,SM1,0216,0.6564135386468883,2.24950909614563,-0.16301870346069336,17302,0.6596627560451167
MD-map,SM1,0219,0.6725263863885065,1.9824802875518799,-0.0622868537902832,18974,0.6753058482426986
MD-map,SM1,0223,0.6948180379746836,1.6395151615142822,-0.3912597894668579,21066,0.6987939864529985
MD-map,SM1,0225,0.7097895468621627,1.9082427024841309,-0.8134841918945312,22447,0.7146659906198505
MD-map,SM1,0228,0.6865921470721743,1.635730266571045,0.09672343730926514,24182,0.6919683515482696
MD-map,SM1,0230,0.7445977078533726,1.154780387878418,-0.014960765838623047,25505,0.7461762988908348
MD-map,SM1,0232,0.7487828627069133,0.9783655405044556,-0.1392364501953125,26066,0.7487828627069133
MD-map,SM1,0234,0.7469340357436203,0.8854568004608154,0.06620585918426514,26306,0.7495603335791683
MD-map,SM1,0236,0.7502253267237494,0.920027494430542,-0.09389221668243408,26530,0.7502253267237494
MD-map,SM1,0238,0.7399398897979629,0.9168386459350586,-0.31322240829467773,26503,0.7399398897979629
MD-map,SM1,0241,0.7179696203907503,0.965803861618042,-0.3934502601623535,26375,0.7182030655506033
MD-map,SM1,0244,0.7058454488420938,1.00022554397583,-0.6427466869354248,25843,0.7061246760332833
MD-map,SM1,0246,0.6952692222468424,1.1433959007263184,-0.7866919040679932,25083,0.6952692222468424
MD-map,SM1,0248,0.6787576449367267,1.2967288494110107,-0.6295740604400635,24063,0.6787576449367267
MD-map,SM1,0250,0.6625832223701731,1.4766007661819458,-0.751197338104248,22368,0.6625832223701731
MD-map,SM1,0253,0.6257374293137704,1.8544495105743408,-0.721961259841919,20419,0.6257374293137704
MD-map,SM1,0256,0.597983118894825,2.0187199115753174,-1.0284483432769775,18883,0.597983118894825
MD-map,SM1,0259,0.5545175497130655,1.988738775253296,-0.8250027894973755,16336,0.5545175497130655
MD-map,SM1,0264,0.5174932855863921,2.172544479370117,-0.9072273969650269,14178,0.5174932855863921
MD-map,SM1,0271,0.46858617950754566,1.2759864330291748,-0.38877129554748535,11573,0.4690529159383442
MD-map,SM1,0276,0.4052088138239364,1.6023218631744385,-0.3033280372619629,11281,0.41011215951575575
MD-map,SM1,0279,0.41013922092532695,2.2813379764556885,-1.5617609024047852,11507,0.414565332392876
MD-map,SM1,0282,0.39885973393791885,2.5890767574310303,-2.134859561920166,11809,0.40372712369099
MD-map,SM1,0285,0.40299655529915385,3.2612383365631104,-3.0356943607330322,11931,0.40435859667916446
MD-map,SM1,0290,0.39640152784292704,3.370612859725952,-3.1231493949890137,11682,0.40137861466039004
MD-map,SM1,0301,0.3854417240583913,4.719078540802002,-4.592597484588623,11592,0.39107993647432504
MD-map,SM1,0308,0.382914439390418,5.208015441894531,-5.094707012176514,11431,0.39299688973612923
MD-map,SM1,0320,0.38523914691630684,4.984483242034912,-4.900381088256836,11534,0.38633589549038366
MD-map,SM1,0324,0.35921586156252994,4.471749305725098,-4.430323600769043,11169,0.3595631207485709
MD-map,SM1,0327,0.34105413903676723,4.770219326019287,-4.741370677947998,10875,0.34105413903676723
MD-map,SM1,0329,0.33165922045909724,4.971310615539551,-4.950255393981934,10626,0.33165922045909724
MD-map,SM1,0330,0.3262137720300009,4.8724565505981445,-4.848122596740723,10394,0.3262137720300009
MD-map,SM1,0332,0.32581607851582933,5.208492279052734,-5.195677280426025,10339,0.32581607851582933
MD-map,SM1,0335,0.32626637621575183,4.685833930969238,-4.668071746826172,10346,0.32626637621575183
MD-map,SM1,0337,0.32742500380691336,5.023360252380371,-5.000650882720947,10455,0.32742500380691336
MD-map,SM1,0341,0.32795023442527504,4.321873188018799,-4.304364204406738,10566,0.32795023442527504
MD-map,SM1,0344,0.33112908682680775,4.26030158996582,-4.133194923400879,10613,0.33112908682680775
MD-map,SM1,0347,0.3294519484552088,4.812121391296387,-4.764139652252197,10464,0.3294519484552088
MD-map,SM1,0354,0.32690742942980533,4.282951354980469,-4.220485687255859,10289,0.32690742942980533
MD-map,SM1,0358,0.3294073187629905,4.154890537261963,-4.102632522583008,10312,0.3294073187629905
MD-map,SM1,0362,0.3234726688102894,4.3961405754089355,-4.339546203613281,10407,0.3234726688102894
MD-map,SM1,0366,0.3221071863580999,3.093764305114746,-2.906665325164795,10454,0.3227113480578827
MD-map,SM1,0370,0.33096161480440955,2.5755465030670166,-2.288639545440674,10663,0.33108355729293915
MD-map,SM1,0376,0.3780931467339648,1.9429922103881836,-1.6556382179260254,11447,0.3782286613347319
MD-map,SM1,0380,0.42092665412891095,1.7128586769104004,-1.1161118745803833,12224,0.42121823591778107
MD-map,SM1,0384,0.4475799613336499,2.116858959197998,-1.8660128116607666,13146,0.44792373456371287
MD-map,SM1,0392,0.46689410751548477,2.255767583847046,-1.768350601196289,13965,0.46689410751548477
MD-map,SM1,0395,0.470708979538642,2.1699070930480957,-1.7304420471191406,14249,0.470708979538642
MD-map,SM1,0397,0.48135352098363987,1.843959093093872,-1.2765824794769287,13973,0.48135352098363987
MD-map,SM1,0400,0.4835682426404996,1.5858560800552368,-0.5213320255279541,13296,0.4835682426404996
MD-map,SM1,0402,0.5047039075613851,1.5273243188858032,-0.34131109714508057,12696,0.5047039075613851
MD-map,SM1,0404,0.53127670483678,1.6704052686691284,-0.22889673709869385,12204,0.53127670483678
MD-map,SM1,0406,0.5443032208099858,1.5525519847869873,-0.5935728549957275,11743,0.5443032208099858
MD-map,SM1,0408,0.5628654970760234,2.0862817764282227,-1.1873841285705566,11249,0.5628654970760234
MD-map,SM1,0414,0.6050420168067226,2.426967144012451,-1.3380348682403564,10478,0.6050420168067226
MD-map,SM1,0419,0.5821809460631729,2.217844009399414,-1.5280991792678833,10910,0.5821809460631729
MD-map,SM1,0421,0.5606855868828092,2.1879374980926514,-1.7520785331726074,11767,0.5606855868828092
MD-map,SM1,0428,0.5222668102182637,2.0501017570495605,-0.027060508728027344,15768,0.564268472576103
MD-map,SM1,0446,0.45429083293381445,2.476632595062256,-2.3224055767059326,17751,0.45429083293381445
MD-map,SM1,0451,0.4599571194349855,2.1117329597473145,-1.816779375076294,17899,0.4599571194349855
MD-map,SM1,0460,0.4818766979123327,1.9476115703582764,-1.4085769653320312,19477,0.4818766979123327
MD-map,SM1,0462,0.5146829705868468,1.8818676471710205,-1.6627013683319092,21605,0.5146829705868468
MD-map,SM1,0464,0.5429866335380864,1.688063144683838,-1.202017068862915,23397,0.5429866335380864
MD-map,SM1,0467,0.5685232930298719,1.588582992553711,-1.3377368450164795,25322,0.5685232930298719
MD-map,SM1,0469,0.5933408480013873,1.240760087966919,-1.0102391242980957,27210,0.5933408480013873
MD-map,SM1,0471,0.6413850515231967,1.2439191341400146,-1.0386109352111816,28287,0.6413850515231967
MD-map,SM1,0473,0.6621259077663166,1.4145374298095703,-0.20617246627807617,28337,0.6621259077663166
MD-map,SM1,0475,0.6756686697301756,1.2643784284591675,-0.32761693000793457,28380,0.6756686697301756
MD-map,SM1,0477,0.6934575337121119,1.4105141162872314,-0.48476457595825195,27993,0.6934575337121119
MD-map,SM1,0478,0.7037121964890826,1.806691288948059,-0.3367215394973755,27428,0.7037121964890826
MD-map,SM1,0480,0.7305731458624021,1.8667876720428467,-0.8835196495056152,26939,0.7305731458624021
MD-map,SM1,0482,0.741451874673342,2.1735281944274902,-0.838056206703186,26776,0.741451874673342
MD-map,SM1,0484,0.7557639922491505,1.9822418689727783,-1.5860497951507568,26582,0.7559612413986799
MD-map,SM1,0486,0.7504314124869161,2.062633514404297,-1.5982985496520996,26318,0.7504314124869161
MD-map,SM1,0488,0.7516560958421423,1.9552260637283325,-1.3788789510726929,26466,0.7516560958421423
MD-map,SM1,0490,0.7558642678205421,1.7859339714050293,-1.4393031597137451,26451,0.7558642678205421
MD-map,SM1,0492,0.7495823973273429,1.7918050289154053,-1.1778175830841064,25952,0.7495823973273429
MD-map,SM1,0494,0.7466856060606061,1.6899406909942627,-0.9264051914215088,25157,0.7471509339016665
MD-map,SM1,0496,0.7343115261019827,1.7300695180892944,-0.8818954229354858,24076,0.7343641048961649
MD-map,SM1,0498,0.7295958608070164,1.7933845520019531,-0.45174360275268555,23025,0.7295958608070164
MD-map,SM1,0500,0.7219892735251097,1.5620887279510498,-0.5629211664199829,22156,0.7222691807542263
MD-map,SM1,0502,0.7053280173976079,1.8156468868255615,0.17449259757995605,21339,0.7093833603065033
MD-map,SM1,0504,0.6969504659474264,1.5948712825775146,-0.3133118152618408,20833,0.7003581110478931
MD-map,SM1,0507,0.6829055234511491,1.767963171005249,0.18690526485443115,20296,0.6896609883622871
MD-map,SM1,0510,0.6883930385318616,1.7058849334716797,0.25159120559692383,20251,0.6946474086661003
MD-map,SM1,0513,0.6847105096496784,1.6145110130310059,-0.13497471809387207,20315,0.692042449198219
MD-map,SM1,0515,0.6884070058381985,1.5456080436706543,-0.5790442228317261,20476,0.6943421493136926
MD-map,SM1,0517,0.6957828239713164,1.7138272523880005,-0.822603702545166,20276,0.702059841656099
MD-map,SM1,0519,0.6950512548603747,1.9726157188415527,-1.6411244869232178,19403,0.7000992696589378
MD-map,SM1,0521,0.703742886327156,2.3049564361572266,-1.666530966758728,19116,0.7102314340120112
MD-map,SM1,0523,0.7016817788479627,2.4536848068237305,-1.6600489616394043,18413,0.7067547169811321
MD-map,SM1,0526,0.7102549134072776,3.173232078552246,-2.5483222007751465,18022,0.7124542124542125
MD-map,SM1,0531,0.7085501561124009,3.605008125305176,-2.990767478942871,17502,0.711015794115289
MD-map,SM1,0535,0.7162410215482842,3.990083932876587,-3.4499764442443848,17737,0.7181607542345797
MD-map,SM1,0537,0.7163245731824286,3.330349922180176,-2.8881728649139404,18509,0.7200861273454322
MD-map,SM1,0539,0.7164073286316653,3.391087055206299,-2.9122531414031982,19008,0.7189088191330344
MD-map,SM1,0542,0.7187431654151782,2.7344374656677246,-2.153679847717285,19526,0.7252835711672155
MD-map,SM1,0546,0.7144003208985158,2.6848018169403076,-2.2868661880493164,19390,0.7226924627166466
MD-map,SM1,0548,0.7125066336458518,2.4937093257904053,-1.88484787940979,19971,0.7195026642984014
MD-map,SM1,0551,0.7046890263757734,1.9079744815826416,-1.4165639877319336,21449,0.7164262295081967
MD-map,SM1,0553,0.703070630608632,1.736462116241455,-1.2172162532806396,22845,0.7141628264208909
MD-map,SM1,0554,0.7041493045366513,1.5073418617248535,-0.7053613662719727,23813,0.7153743907842268
MD-map,SM1,0556,0.7077151335311572,1.317545771598816,-0.3373473882675171,24926,0.7182007661108607
MD-map,SM1,0558,0.710883137600044,1.2463629245758057,-0.2212226390838623,25695,0.7167853397361594
MD-map,SM1,0560,0.719532002752925,1.4292895793914795,-0.5565285682678223,26083,0.7208584731520511
MD-map,SM1,0562,0.7230815726570872,3.7152915000915527,-3.6024153232574463,26266,0.7257367711400347
MD-map,SM1,0564,0.7177859941504332,1.7100870609283447,-0.17936527729034424,25972,0.7177859941504332
MD-map,SM1,0567,0.6965754947742939,1.7353147268295288,-0.27920305728912354,25040,0.696952846975089
MD-map,SM1,0569,0.6888988487072467,1.624971628189087,-0.7213950157165527,24531,0.6891354289236287
MD-map,SM1,0572,0.7262292539165504,1.8688887357711792,-1.197323203086853,23346,0.7262292539165504
MD-map,SM1,0574,0.7242978696180666,2.2031664848327637,-1.5423893928527832,22571,0.7242978696180666
MD-map,SM1,0576,0.7247502774694784,2.4393649101257324,-1.458883285522461,21444,0.7247502774694784
MD-map,SM1,0578,0.7235834331554685,3.0203163623809814,-1.8123984336853027,19713,0.7240214944448479
MD-map,SM1,0580,0.7171975540545942,3.732278823852539,-2.949655055999756,17580,0.7172661870503597
MD-map,SM1,0582,0.6909441751929636,4.577398300170898,-3.3227949142456055,14914,0.6909441751929636
MD-map,SM1,0584,0.6906019559646462,5.742311477661133,-4.361152648925781,12213,0.6906019559646462
MD-map,SM1,0588,0.7005621170972021,6.635829925537109,-5.682051181793213,10204,0.7005621170972021
MD-map,SM1,0590,0.7240588713852526,7.233321666717529,-6.98019552230835,9408,0.7313576945929887
MD-map,SM1,0593,0.6837506068381995,7.844537734985352,-7.697195053100586,9293,0.6848022206800832
MD-map,SM1,0595,0.6589036652611093,7.241621971130371,-7.0756378173828125,9390,0.6641936743459587
MD-map,SM1,0597,0.6479085542017334,6.908163547515869,-6.70391321182251,9548,0.6496699151210311
MD-map,SM1,0599,0.580856224265328,6.958574295043945,-6.733298301696777,9655,0.5831779924306615
MD-map,SM1,0600,0.573066215404771,7.728115081787109,-7.2920026779174805,9930,0.5766810745746019
MD-map,SM1,0601,0.539870259481038,8.034601211547852,-7.731735706329346,10602,0.5417166266986411
MD-map,SM1,0604,0.5026232473993668,7.315844535827637,-7.168889045715332,10913,0.5062338486648229
MD-map,SM1,0607,0.4691931439845452,7.17027473449707,-7.058530807495117,11242,0.470885971770709
MD-map,SM1,0609,0.4536479842674533,6.537646293640137,-6.47522497177124,11384,0.45628275345758307
MD-map,SM1,0616,0.39472806139472805,5.787059783935547,-5.720869064331055,11686,0.39472806139472805
